generally,r,"35,453",1.83,0.95,9
mind,n,"89,729",0.72,0.94,9
recently,r,"60,615",1.06,0.94,9
financial,j,"53,377",1.21,0.94,9
billion,m,"66,123",0.97,0.89,6
accept,v,"53,565",1.20,0.95,9
future,j,"34,224",1.88,0.94,9
mean,n,"31,073",2.07,0.95,8
importance,n,"26,981",2.38,0.94,8
application,n,"27,781",2.31,0.87,9
feature,n,"36,098",1.78,0.89,9
surface,n,"42,434",1.50,0.82,8
building,n,"84,757",0.75,0.94,9
like,v,"198,134",0.32,0.97,9
influence,n,"30,628",2.07,0.94,8
easy,j,"78,017",0.81,0.93,9
right,j,"136,837",0.46,0.94,9
director,n,"87,211",0.73,0.95,9
network,n,"49,261",1.29,0.92,9
reader,n,"34,828",1.82,0.90,8
operation,n,"50,802",1.24,0.90,9
game,n,"159,057",0.40,0.91,9
hear,v,"212,450",0.30,0.95,9
foot,n,"116,290",0.54,0.90,8
minute,n,"141,847",0.44,0.90,9
heart,n,"91,598",0.69,0.92,9
administration,n,"68,066",0.92,0.92,9
basis,n,"32,410",1.94,0.95,9
ago,r,"135,250",0.46,0.92,9
interaction,n,"20,792",3.01,0.91,8
himself,p,"117,476",0.53,0.93,9
agree,v,"82,866",0.75,0.96,9
refer,v,"36,840",1.69,0.95,8
earth,n,"48,202",1.29,0.82,6
point,v,"68,001",0.91,0.95,9
communication,n,"34,549",1.80,0.95,9
negative,j,"28,866",2.15,0.92,8
stand,v,"151,728",0.41,0.95,9
former,d,"98,927",0.63,0.94,9
primary,j,"28,506",2.18,0.94,8
better,r,"85,258",0.73,0.96,9
clearly,r,"49,140",1.26,0.96,9
characteristic,n,"21,200",2.92,0.92,8
enter,v,"58,477",1.06,0.95,9
nearly,r,"70,781",0.87,0.93,9
fail,v,"51,921",1.19,0.95,9
instruction,n,"27,235",2.26,0.90,7
rather,r,"50,197",1.23,0.95,9
ground,n,"81,234",0.76,0.93,9
stage,n,"50,213",1.22,0.95,9
simple,j,"54,887",1.12,0.92,9
light,n,"93,877",0.65,0.85,9
European,j,33818,1.81323036499964,0.913690956450047,9
lack,n,"35,000",1.75,0.95,8
nothing,p,"137,198",0.45,0.95,9
reality,n,"41,915",1.46,0.93,9
agreement,n,"40,342",1.52,0.90,9
obtain,v,"26,380",2.32,0.93,8
potential,j,"34,024",1.80,0.94,9
variety,n,"36,462",1.68,0.93,9
talk,v,"248,986",0.25,0.96,9
popular,j,"45,524",1.34,0.93,9
buy,v,"109,080",0.56,0.90,8
complete,v,"35,373",1.72,0.93,9
moral,j,"28,851",2.10,0.90,8
component,n,"23,762",2.54,0.91,8
following,j,"28,582",2.11,0.95,9
stock,n,"57,330",1.05,0.81,5
eye,n,"183,865",0.33,0.94,9
pass,v,"94,585",0.64,0.93,9
respond,v,"45,600",1.32,0.96,9
access,n,"38,635",1.55,0.94,9
main,j,"47,492",1.26,0.94,9
contribute,v,"32,650",1.84,0.95,9
away,r,"156,616",0.38,0.94,9
religion,n,"30,711",1.95,0.86,6
legal,j,"48,338",1.24,0.89,9
course,r,"103,918",0.57,0.95,9
firm,n,"47,385",1.26,0.89,7
account,n,"39,799",1.50,0.95,9
far,j,"42,554",1.40,0.95,9
assume,v,"38,725",1.53,0.95,9
express,v,"33,716",1.76,0.95,8
style,n,"44,367",1.34,0.91,9
room,n,"185,952",0.32,0.96,9
tool,n,"33,655",1.76,0.89,9
investment,n,"41,434",1.43,0.91,9
promote,v,"32,267",1.83,0.95,8
participate,v,"28,621",2.06,0.93,8
media,n,"56,213",1.05,0.94,9
labor,n,"37,519",1.57,0.90,9
tax,n,"88,738",0.66,0.90,7
engage,v,"31,120",1.89,0.94,8
south,n,"98,084",0.60,0.91,9
review,n,"32,190",1.82,0.94,8
additional,j,"32,280",1.81,0.93,9
highly,r,"31,891",1.83,0.95,9
majority,n,"40,198",1.45,0.94,8
politics,n,"45,290",1.29,0.89,6
appropriate,j,"28,077",2.07,0.95,8
perception,n,"22,947",2.54,0.91,8
property,n,"43,845",1.33,0.93,9
staff,n,"54,920",1.06,0.95,9
union,n,"47,640",1.22,0.90,9
statement,n,"46,304",1.25,0.95,9
page,n,"66,258",0.87,0.90,9
reform,n,"40,744",1.42,0.90,8
protect,v,"54,848",1.05,0.93,9
before,c,"116,410",0.49,0.95,9
publish,v,"37,900",1.52,0.94,9
avoid,v,"46,519",1.24,0.96,9
responsibility,n,"39,790",1.45,0.95,9
no,r,"58,967",0.97,0.95,9
encourage,v,"36,057",1.59,0.96,9
successful,j,"38,254",1.50,0.96,9
short,j,"65,694",0.87,0.94,9
curriculum,n,"20,565",2.78,0.88,7
little,d,"48,996",1.17,0.95,9
key,j,"39,730",1.44,0.95,9
nor,c,"39,883",1.43,0.94,9
decide,v,"90,540",0.63,0.96,9
open,v,"121,005",0.47,0.95,9
car,n,"142,725",0.40,0.88,9
quite,r,"75,276",0.76,0.95,9
note,n,"48,159",1.18,0.90,9
assess,v,"21,148",2.68,0.92,8
view,v,"29,312",1.93,0.94,8
client,n,"37,175",1.52,0.89,9
instrument,n,"25,310",2.23,0.92,8
Congress,n,68159,0.827015915812515,0.874508474711594,7
relatively,r,"28,295",1.99,0.92,9
west,n,"80,822",0.70,0.92,9
claim,v,"47,752",1.18,0.94,9
meaning,n,"25,857",2.17,0.92,8
letter,n,"65,459",0.86,0.94,9
bank,n,"70,719",0.79,0.91,8
middle,j,"43,573",1.29,0.94,9
limit,v,"31,286",1.79,0.95,9
prevent,v,"39,527",1.41,0.94,9
weight,n,"45,206",1.23,0.87,8
committee,n,"45,613",1.22,0.92,9
film,n,"71,725",0.78,0.90,9
board,n,"62,929",0.88,0.95,9
series,n,"59,086",0.94,0.93,9
increase,n,"33,639",1.65,0.93,9
professor,n,"52,903",1.05,0.95,9
partner,n,"40,898",1.35,0.92,9
directly,r,"36,620",1.51,0.94,9
deal,v,"62,076",0.89,0.96,9
previous,j,"33,696",1.64,0.94,9
demand,n,"32,665",1.69,0.94,9
sex,n,"51,788",1.07,0.88,8
vision,n,"35,105",1.57,0.92,9
act,v,"49,207",1.12,0.95,9
faculty,n,"21,805",2.53,0.84,8
female,j,"30,364",1.81,0.90,8
hard,j,"94,488",0.58,0.94,9
setting,n,"24,116",2.27,0.91,8
attempt,n,"34,363",1.59,0.95,8
half,d,"76,969",0.71,0.94,9
Christian,j,34036,1.59637309513519,0.820237269417907,5
influence,v,"23,145",2.34,0.94,8
independent,j,"33,447",1.62,0.95,9
list,n,"55,328",0.98,0.95,9
generation,n,"41,345",1.31,0.93,9
little,j,"162,443",0.33,0.96,9
solution,n,"34,829",1.55,0.93,9
direct,j,"27,915",1.91,0.95,9
public,n,"49,073",1.09,0.94,9
record,n,"83,911",0.63,0.94,9
conclusion,n,"24,805",2.14,0.96,8
democratic,j,"50,910",1.04,0.87,7
around,r,"132,913",0.40,0.93,9
exercise,n,"27,725",1.91,0.89,8
civil,j,"40,643",1.30,0.89,7
presence,n,"33,025",1.60,0.95,8
scientific,j,"25,193",2.10,0.89,8
original,j,"37,330",1.41,0.94,9
argument,n,"36,097",1.46,0.93,7
prepare,v,"53,253",0.99,0.96,9
ethnic,j,"23,752",2.22,0.89,8
die,v,"107,409",0.49,0.95,9
version,n,"37,848",1.39,0.92,9
complex,j,"25,615",2.05,0.93,9
that,r,"46,652",1.12,0.95,9
native,j,"30,106",1.74,0.86,7
active,j,"28,639",1.83,0.94,9
collection,n,"41,873",1.25,0.92,9
male,n,"29,052",1.80,0.88,7
claim,n,"31,046",1.67,0.93,9
participation,n,"18,521",2.81,0.91,8
direction,n,"44,948",1.15,0.94,9
cover,v,"75,887",0.68,0.93,9
capital,n,"40,337",1.28,0.93,8
software,n,"25,614",2.02,0.83,7
Indian,j,29022,1.78204354530826,0.811170631583133,7
memory,n,"47,001",1.10,0.92,9
leadership,n,"33,290",1.55,0.92,8
focus,n,"29,453",1.75,0.95,9
freedom,n,"36,922",1.40,0.91,8
entire,j,"47,854",1.08,0.94,9
blood,n,"60,825",0.85,0.87,8
final,j,"47,108",1.09,0.95,9
press,n,"51,138",1.01,0.93,9
night,n,"198,607",0.26,0.92,9
army,n,"45,866",1.12,0.87,7
hospital,n,"63,935",0.80,0.86,7
contrast,n,"23,128",2.22,0.94,9
respondent,n,"16,380",3.13,0.88,7
prove,v,"47,801",1.07,0.94,9
wide,j,"44,348",1.16,0.92,9
meeting,n,"54,143",0.95,0.95,9
picture,n,"74,387",0.69,0.92,9
failure,n,"30,725",1.66,0.95,9
open,j,"72,899",0.70,0.94,9
cause,n,"41,671",1.23,0.95,8
defense,n,"65,072",0.78,0.90,8
gas,n,"41,879",1.22,0.84,6
end,v,"88,699",0.57,0.95,9
nuclear,j,"38,742",1.31,0.87,5
justice,n,"43,131",1.18,0.87,7
internal,j,"23,697",2.15,0.94,9
council,n,"34,267",1.48,0.92,8
east,n,"64,887",0.78,0.91,9
violence,n,"41,942",1.21,0.91,8
Chinese,j,35222,1.43843306793379,0.871749541633155,9
moment,n,"119,290",0.42,0.94,9
threat,n,"40,232",1.26,0.92,8
journal,n,"25,364",1.99,0.94,8
regime,n,"22,831",2.21,0.87,6
evaluation,n,"17,518",2.88,0.91,8
plan,v,"60,773",0.83,0.95,9
official,n,"85,604",0.59,0.91,9
interview,n,"46,440",1.08,0.91,9
income,n,"37,665",1.33,0.92,9
past,n,"42,721",1.17,0.93,9
girl,n,"121,177",0.41,0.91,8
due,i,"22,848",2.19,0.94,8
multiple,j,"21,937",2.28,0.92,8
option,n,"39,512",1.26,0.93,9
youth,n,"31,288",1.59,0.87,8
possibility,n,"34,687",1.44,0.95,8
treat,v,"43,392",1.14,0.94,9
facility,n,"32,206",1.54,0.89,9
user,n,"22,915",2.16,0.86,8
face,n,"137,165",0.36,0.95,9
discover,v,"43,696",1.13,0.92,9
achievement,n,"21,249",2.33,0.87,8
democracy,n,"27,561",1.79,0.86,7
photograph,n,"52,407",0.94,0.89,7
emerge,v,"31,725",1.55,0.94,9
protection,n,"31,766",1.55,0.91,9
extent,n,"23,108",2.12,0.94,8
employee,n,"46,709",1.05,0.92,8
terms,i,"33,516",1.46,0.95,8
male,j,"26,809",1.83,0.90,8
mental,j,"26,472",1.85,0.90,8
district,n,"50,166",0.98,0.91,8
piece,n,"75,273",0.65,0.92,9
reading,n,"30,265",1.61,0.91,8
gain,v,"33,114",1.48,0.96,9
thought,n,"55,123",0.89,0.93,8
town,n,"87,755",0.56,0.92,9
drive,v,"86,999",0.56,0.93,9
career,n,"56,915",0.86,0.93,9
stress,n,"23,830",2.04,0.90,8
explore,v,"25,991",1.87,0.94,8
eat,v,"79,512",0.61,0.90,9
consequence,n,"25,157",1.93,0.94,8
whole,j,"90,719",0.54,0.96,9
generate,v,"23,832",2.04,0.91,9
street,n,"114,259",0.42,0.94,9
spirit,n,"35,546",1.37,0.88,8
arm,n,"91,327",0.53,0.92,8
mission,n,"38,949",1.24,0.91,9
conference,n,"44,472",1.08,0.94,9
serious,j,"54,278",0.88,0.95,9
content,n,"24,151",1.99,0.94,8
device,n,"27,382",1.75,0.87,9
cut,v,"104,501",0.46,0.93,9
average,j,"31,800",1.50,0.94,9
break,v,"86,114",0.55,0.95,9
requirement,n,"21,845",2.18,0.93,8
broad,j,"29,419",1.61,0.94,9
grade,n,"29,416",1.61,0.87,7
citizen,n,"39,460",1.20,0.90,8
feeling,n,"50,683",0.93,0.93,8
observation,n,"18,911",2.50,0.90,8
boy,n,"116,082",0.41,0.94,9
visual,j,"19,736",2.39,0.87,7
writing,n,"27,257",1.73,0.91,7
stop,v,"131,958",0.36,0.95,9
race,n,"59,654",0.79,0.92,8
artist,n,"57,960",0.81,0.83,8
answer,n,"54,222",0.87,0.96,9
river,n,"56,742",0.83,0.89,8
difficulty,n,"23,977",1.95,0.95,8
love,n,"73,652",0.64,0.87,8
outside,i,"50,503",0.92,0.95,9
base,n,"44,565",1.04,0.93,9
island,n,"47,052",0.98,0.88,8
soon,r,"68,369",0.68,0.94,9
back,n,"134,658",0.34,0.92,9
instead,r,"42,690",1.08,0.96,9
left,j,"55,090",0.84,0.92,9
British,j,35925,1.28474441308487,0.883599096759803,8
hundred,m,"56,081",0.82,0.92,9
realize,v,"67,516",0.68,0.96,9
advantage,n,"31,696",1.45,0.94,9
collect,v,"31,621",1.46,0.92,9
Soviet,j,37380,1.23258176821326,0.860579463605835,6
regional,j,"24,915",1.85,0.91,9
perceive,v,"18,359",2.51,0.92,8
Catholic,j,23083,1.99267302952087,0.793884153509681,5
ie,r,"14,948",3.08,0.92,8
manager,n,"49,719",0.92,0.90,8
urban,j,"25,836",1.78,0.91,8
powerful,j,"35,836",1.28,0.95,9
remove,v,"48,857",0.94,0.91,9
son,n,"87,765",0.52,0.93,9
female,n,"22,632",2.02,0.88,7
forest,n,"39,478",1.15,0.82,7
capacity,n,"22,629",2.01,0.94,9
educator,n,"16,965",2.68,0.88,7
increased,j,"20,371",2.23,0.93,8
writer,n,"43,719",1.04,0.91,9
introduce,v,"33,775",1.35,0.94,9
off,i,"113,033",0.40,0.93,9
cancer,n,"43,388",1.05,0.83,6
lot,n,"185,988",0.24,0.95,9
ensure,v,"23,647",1.92,0.95,9
crisis,n,"36,835",1.23,0.91,9
opinion,n,"37,318",1.21,0.93,8
select,v,"23,101",1.95,0.92,9
debate,n,"40,719",1.10,0.93,8
division,n,"32,032",1.40,0.92,9
whom,p,"40,826",1.10,0.94,9
moreover,r,"17,171",2.60,0.95,9
faith,n,"31,840",1.40,0.81,6
tree,n,"72,456",0.62,0.86,8
ten,m,"48,403",0.92,0.94,9
museum,n,"43,485",1.02,0.86,5
join,v,"87,210",0.51,0.94,9
emphasize,v,"20,359",2.18,0.95,8
win,v,"120,447",0.37,0.94,9
regarding,i,"18,756",2.37,0.93,8
sure,j,"126,892",0.35,0.95,9
strength,n,"32,043",1.38,0.94,9
behind,i,"102,946",0.43,0.95,9
institute,n,"28,241",1.57,0.92,9
operate,v,"31,407",1.41,0.92,9
expert,n,"47,922",0.92,0.93,9
anything,p,"130,342",0.34,0.96,9
extend,v,"28,324",1.56,0.94,8
connection,n,"29,027",1.52,0.95,9
second,n,"61,515",0.72,0.90,9
competition,n,"30,737",1.43,0.92,9
sector,n,"20,880",2.11,0.91,9
best,r,"43,374",1.01,0.96,9
rise,v,"58,380",0.75,0.94,9
voice,n,"98,536",0.45,0.92,9
commitment,n,"24,972",1.76,0.94,8
manage,v,"44,315",0.99,0.95,9
involved,j,"35,713",1.22,0.95,9
detail,n,"42,777",1.02,0.92,9
everything,p,"113,226",0.39,0.95,9
interpretation,n,"16,639",2.63,0.94,8
lie,v,"55,317",0.79,0.92,9
above,i,"47,550",0.92,0.93,9
sit,v,"158,040",0.27,0.96,9
evaluate,v,"17,075",2.54,0.93,8
thousand,m,"49,412",0.88,0.92,9
sun,n,"49,383",0.88,0.82,8
message,n,"51,883",0.84,0.94,9
conclude,v,"23,778",1.82,0.95,9
sea,n,"43,531",0.99,0.87,8
truth,n,"48,995",0.88,0.90,8
trial,n,"47,705",0.91,0.91,9
near,i,"59,259",0.73,0.88,9
notion,n,"23,325",1.84,0.93,8
increasingly,r,"25,344",1.70,0.95,9
location,n,"28,981",1.48,0.90,9
domestic,j,"26,234",1.64,0.90,8
distance,n,"33,922",1.27,0.89,8
marriage,n,"42,001",1.02,0.88,7
officer,n,"63,862",0.67,0.91,9
someone,p,"104,079",0.41,0.95,9
attend,v,"36,283",1.18,0.94,9
election,n,"56,162",0.76,0.86,6
consist,v,"17,762",2.41,0.93,8
regulation,n,"24,373",1.75,0.89,9
contemporary,j,"20,860",2.04,0.91,7
sign,n,"54,280",0.79,0.95,9
peace,n,"45,534",0.94,0.89,6
lesson,n,"31,373",1.36,0.93,9
reference,n,"21,359",1.99,0.94,8
consumer,n,"41,057",1.04,0.93,9
criteria,n,"15,415",2.76,0.94,8
web,n,"28,918",1.47,0.87,9
foundation,n,"29,294",1.45,0.96,9
background,n,"28,959",1.46,0.94,9
initial,j,"20,708",2.05,0.95,9
target,n,"32,386",1.31,0.92,9
easily,r,"34,255",1.23,0.93,9
adopt,v,"24,596",1.72,0.94,8
quickly,r,"61,148",0.69,0.93,9
comparison,n,"18,355",2.30,0.93,8
southern,j,"38,179",1.11,0.90,9
depend,v,"27,226",1.55,0.94,9
attempt,v,"24,381",1.73,0.95,8
implement,v,"17,319",2.43,0.93,8
standard,j,"22,313",1.88,0.92,9
predict,v,"24,740",1.70,0.91,8
pain,n,"44,912",0.93,0.86,8
employ,v,"20,413",2.05,0.95,9
hope,v,"88,719",0.47,0.94,9
definition,n,"18,748",2.23,0.95,8
athlete,n,"25,750",1.63,0.75,4
certainly,r,"64,199",0.65,0.95,9
remember,v,"115,601",0.36,0.95,9
news,n,"92,380",0.45,0.94,9
kill,v,"100,497",0.41,0.93,8
essential,j,"20,554",2.02,0.96,8
up,i,"92,280",0.45,0.94,9
contact,n,"27,424",1.51,0.93,9
force,v,"48,531",0.85,0.94,9
sound,n,"61,217",0.68,0.89,9
stay,v,"105,252",0.39,0.96,9
attack,n,"55,246",0.75,0.91,9
frequently,r,"21,865",1.89,0.95,8
colleague,n,"26,543",1.56,0.90,9
actual,j,"22,962",1.80,0.94,8
brain,n,"36,550",1.13,0.90,8
fish,n,"45,922",0.90,0.82,8
lawyer,n,"50,720",0.81,0.79,5
dimension,n,"16,001",2.57,0.93,8
account,v,"20,759",1.98,0.94,9
theme,n,"24,375",1.68,0.93,8
since,i,"49,704",0.82,0.94,9
largely,r,"23,936",1.71,0.94,9
planet,n,"25,842",1.58,0.75,4
link,v,"23,066",1.77,0.95,9
desire,n,"25,821",1.58,0.92,8
wall,n,"91,439",0.44,0.94,9
other,p,"58,375",0.70,0.95,9
speech,n,"38,894",1.04,0.90,8
overall,j,"20,735",1.96,0.94,9
useful,j,"19,600",2.07,0.94,8
construction,n,"29,406",1.38,0.93,9
consistent,j,"17,581",2.30,0.93,8
return,n,"33,623",1.20,0.93,9
mention,v,"43,285",0.93,0.95,9
distribution,n,"16,361",2.47,0.90,9
minority,n,"26,467",1.53,0.92,8
annual,j,"31,008",1.30,0.93,9
analyze,v,"16,906",2.39,0.93,8
range,v,"21,430",1.88,0.92,9
normal,j,"33,691",1.20,0.91,9
wife,n,"90,697",0.44,0.94,9
rest,n,"61,439",0.65,0.96,9
player,n,"88,057",0.46,0.88,9
expectation,n,"21,710",1.85,0.92,9
psychological,j,"16,793",2.39,0.89,8
unique,j,"23,241",1.73,0.94,8
road,n,"87,528",0.46,0.92,9
little,r,"96,194",0.42,0.96,9
each,p,"57,604",0.69,0.95,9
customer,n,"38,894",1.03,0.87,8
experiment,n,"19,690",2.03,0.85,8
trend,n,"23,855",1.67,0.94,9
exchange,n,"26,554",1.50,0.93,9
combine,v,"29,072",1.37,0.93,9
machine,n,"40,939",0.97,0.88,9
seven,m,"56,577",0.70,0.96,9
percentage,n,"22,431",1.76,0.92,9
doctor,n,"75,565",0.52,0.89,9
objective,n,"16,223",2.44,0.94,8
contribution,n,"22,337",1.77,0.94,9
implication,n,"16,108",2.45,0.94,8
fully,r,"27,120",1.46,0.95,9
enable,v,"17,639",2.23,0.93,9
eight,m,"55,325",0.71,0.95,9
organize,v,"24,201",1.62,0.94,9
eventually,r,"37,413",1.05,0.94,9
abuse,n,"26,768",1.46,0.87,8
else,r,"95,331",0.41,0.96,9
specifically,r,"20,483",1.90,0.94,8
currently,r,"23,551",1.65,0.92,9
right,r,"251,114",0.16,0.94,9
emotional,j,"24,755",1.57,0.91,7
replace,v,"35,406",1.09,0.93,9
locate,v,"23,430",1.65,0.92,9
exposure,n,"17,768",2.17,0.89,8
suffer,v,"37,424",1.03,0.95,9
progress,n,"26,964",1.43,0.95,8
chance,n,"69,076",0.56,0.96,9
scholar,n,"18,729",2.06,0.91,7
primarily,r,"18,078",2.13,0.95,8
enhance,v,"16,711",2.30,0.94,8
improvement,n,"20,595",1.87,0.93,9
flow,n,"19,980",1.92,0.87,9
spiritual,j,"18,578",2.07,0.85,7
commercial,j,"45,191",0.85,0.89,8
help,n,"47,567",0.80,0.96,9
beginning,n,"34,332",1.11,0.95,9
temperature,n,"25,097",1.52,0.78,4
estimate,v,"22,270",1.71,0.91,8
everyone,p,"81,626",0.47,0.96,9
expression,n,"26,661",1.43,0.92,8
phase,n,"17,158",2.22,0.91,8
rural,j,"19,984",1.90,0.91,8
typically,r,"19,866",1.91,0.93,9
above,r,"25,231",1.50,0.93,9
equipment,n,"29,894",1.27,0.88,8
growing,j,"28,850",1.31,0.94,9
long-term,j,"22,858",1.66,0.94,9
turn,n,"35,272",1.07,0.95,9
deep,j,"43,726",0.86,0.93,9
telescope,n,"13,330",2.83,0.71,1
responsible,j,"29,575",1.27,0.95,9
involvement,n,"17,006",2.21,0.91,8
expand,v,"25,346",1.48,0.94,9
topic,n,"20,085",1.87,0.94,8
core,n,"20,481",1.83,0.92,9
fear,n,"42,403",0.88,0.94,9
walk,v,"122,986",0.30,0.94,9
summer,n,"68,945",0.54,0.92,9
volume,n,"22,239",1.68,0.93,9
village,n,"36,756",1.02,0.89,7
visit,v,"47,134",0.79,0.94,9
approximately,r,"16,232",2.30,0.92,8
clinical,j,"15,152",2.46,0.83,5
play,n,"45,361",0.82,0.90,9
save,v,"57,226",0.65,0.93,9
limited,j,"20,108",1.85,0.95,9
propose,v,"23,369",1.59,0.94,8
substance,n,"17,821",2.09,0.86,8
fill,v,"61,867",0.60,0.94,9
enjoy,v,"47,970",0.77,0.96,9
framework,n,"12,947",2.86,0.94,8
existing,j,"17,949",2.06,0.93,9
document,n,"27,432",1.35,0.94,9
reaction,n,"28,995",1.28,0.94,8
peer,n,"16,083",2.30,0.88,8
creation,n,"18,595",1.98,0.92,8
code,n,"24,076",1.53,0.92,9
share,n,"32,229",1.14,0.89,9
king,n,"43,558",0.84,0.92,9
emphasis,n,"16,291",2.25,0.95,8
industrial,j,"20,755",1.76,0.91,9
session,n,"26,562",1.38,0.93,8
campaign,n,"69,074",0.53,0.90,8
external,j,"13,034",2.80,0.95,8
watch,v,"136,011",0.27,0.94,9
waste,n,"20,234",1.80,0.84,7
card,n,"47,457",0.77,0.87,9
human,n,"24,398",1.49,0.90,8
potential,n,"18,848",1.93,0.94,9
close,j,"47,148",0.77,0.94,9
average,n,"31,013",1.17,0.93,8
mean,j,"16,462",2.20,0.90,5
medicine,n,"27,859",1.30,0.89,9
red,j,"72,558",0.50,0.89,8
eastern,j,"26,882",1.34,0.91,9
climate,n,"20,219",1.78,0.87,8
investigation,n,"36,819",0.98,0.94,8
fight,v,"61,781",0.58,0.92,9
home,r,"106,005",0.34,0.96,9
thinking,n,"23,374",1.53,0.93,9
box,n,"53,658",0.67,0.87,9
mass,n,"25,704",1.39,0.90,8
alone,r,"37,559",0.95,0.96,9
scene,n,"55,406",0.64,0.90,9
complete,j,"27,790",1.28,0.94,9
explanation,n,"19,007",1.87,0.93,8
technical,j,"18,829",1.89,0.91,9
county,n,"62,336",0.57,0.93,9
executive,n,"50,813",0.70,0.93,9
adolescent,n,"11,712",3.02,0.80,4
mechanism,n,"14,048",2.52,0.91,8
soil,n,"22,209",1.59,0.81,6
description,n,"17,598",2.00,0.94,8
cognitive,j,"11,095",3.18,0.90,7
self,n,"17,921",1.97,0.90,7
vary,v,"16,089",2.19,0.92,9
symptom,n,"17,415",2.02,0.85,6
love,v,"115,531",0.30,0.92,9
reduction,n,"17,156",2.04,0.91,8
agent,n,"41,530",0.84,0.95,9
record,v,"23,842",1.47,0.92,8
engineering,n,"16,650",2.10,0.79,7
weapon,n,"46,338",0.75,0.89,6
call,n,"65,290",0.53,0.95,9
commission,n,"30,152",1.15,0.92,9
camera,n,"49,111",0.71,0.79,8
discipline,n,"16,833",2.07,0.95,8
fig,n,"12,687",2.74,0.81,4
construct,v,"15,384",2.25,0.94,8
fuel,n,"26,637",1.30,0.82,8
daily,j,"27,308",1.27,0.94,9
couple,n,"82,027",0.42,0.93,9
equal,j,"21,226",1.63,0.95,9
very,j,"34,036",1.01,0.93,9
disability,n,"15,475",2.23,0.86,6
arrive,v,"51,438",0.67,0.94,9
origin,n,"14,673",2.34,0.93,8
works,n,"26,252",1.31,0.88,7
concerned,j,"36,792",0.93,0.95,9
rich,j,"38,766",0.88,0.96,9
whereas,c,"13,714",2.50,0.94,8
being,n,"23,301",1.47,0.89,8
rely,v,"21,401",1.60,0.95,9
instead,i,"39,452",0.87,0.95,9
fundamental,j,"16,289",2.10,0.94,8
novel,n,"24,449",1.40,0.81,6
psychology,n,"13,259",2.57,0.88,6
frequency,n,"12,109",2.81,0.89,6
answer,v,"51,519",0.66,0.96,9
representation,n,"12,874",2.64,0.91,8
opposition,n,"21,538",1.58,0.90,6
transition,n,"17,588",1.93,0.93,8
assumption,n,"14,418",2.36,0.95,8
phone,n,"78,367",0.43,0.88,9
video,n,"49,171",0.69,0.87,9
supply,n,"26,939",1.26,0.91,9
German,j,21741,1.55873129984977,0.899993703920296,7
existence,n,"17,223",1.97,0.94,8
Internet,n,35448,0.95580495408124,0.911143479097122,9
speed,n,"30,359",1.12,0.83,9
muscle,n,"23,211",1.46,0.78,5
safety,n,"37,913",0.89,0.91,9
formal,j,"17,143",1.96,0.94,8
audience,n,"40,439",0.83,0.90,9
correlation,n,"10,433",3.22,0.89,6
discourse,n,"11,243",2.98,0.88,6
manner,n,"21,529",1.56,0.95,8
assistance,n,"18,776",1.78,0.93,8
universe,n,"17,879",1.87,0.81,5
comment,n,"30,339",1.10,0.95,8
victim,n,"40,337",0.83,0.93,9
galaxy,n,"11,805",2.83,0.70,1
combination,n,"21,540",1.55,0.93,9
challenge,v,"22,324",1.49,0.95,9
kid,n,"138,349",0.24,0.94,9
top,n,"63,840",0.52,0.91,9
increasing,j,"15,903",2.08,0.94,9
connect,v,"24,341",1.36,0.93,9
park,n,"75,762",0.44,0.89,9
hypothesis,n,"10,556",3.12,0.90,8
laboratory,n,"15,292",2.15,0.84,7
shape,n,"32,657",1.01,0.90,9
wear,v,"85,048",0.39,0.94,9
French,j,29829,1.10016732014002,0.902903713905231,8
phenomenon,n,"14,969",2.19,0.93,8
orientation,n,"11,554",2.84,0.88,8
healthy,j,"28,678",1.14,0.89,9
vehicle,n,"32,017",1.02,0.87,9
crime,n,"51,514",0.64,0.91,8
deliver,v,"31,985",1.02,0.94,9
addition,i,"19,043",1.72,0.95,9
planning,n,"17,509",1.87,0.93,9
error,n,"17,487",1.87,0.91,9
household,n,"19,949",1.64,0.89,9
cold,j,"48,277",0.68,0.91,8
limit,n,"23,356",1.40,0.93,9
cite,v,"20,595",1.58,0.96,9
name,v,"51,238",0.64,0.95,9
lack,v,"19,737",1.65,0.95,9
judgment,n,"20,548",1.59,0.91,8
away,i,"56,395",0.58,0.95,9
path,n,"30,980",1.05,0.92,9
cost,v,"37,734",0.86,0.90,8
date,n,"33,858",0.96,0.94,9
constitute,v,"12,632",2.57,0.94,8
relevant,j,"13,262",2.44,0.95,8
drop,v,"61,113",0.53,0.94,9
typical,j,"21,020",1.54,0.94,9
disorder,n,"16,221",1.99,0.90,8
candidate,n,"47,285",0.68,0.93,9
selection,n,"17,967",1.80,0.91,9
incorporate,v,"14,377",2.25,0.94,8
illustrate,v,"16,032",2.01,0.94,8
recommend,v,"23,563",1.37,0.94,9
fire,n,"64,322",0.50,0.90,9
cycle,n,"17,110",1.88,0.87,9
affair,n,"29,709",1.08,0.91,9
ultimately,r,"22,167",1.45,0.95,9
regular,j,"29,438",1.09,0.95,9
depression,n,"18,626",1.72,0.88,7
travel,v,"38,999",0.82,0.92,9
sky,n,"37,857",0.84,0.77,6
consideration,n,"15,187",2.10,0.95,8
editor,n,"44,587",0.71,0.93,9
balance,n,"24,024",1.33,0.95,9
